Datetime,Sentiment,Category,Score
2020-12-11 20:33:12,positive,technology,72
2020-07-04 12:01:34,negative,technology,10
2021-01-25 23:30:15,neutral,technology,35
2021-04-09 00:43:56,neutral,technology,20
2021-02-08 10:04:54,positive,technology,70
2021-05-30 22:33:50,negative,technology,10
2021-02-05 16:34:18,positive,technology,70
2021-03-06 17:45:28,negative,technology,15
2021-04-06 23:26:35,positive,fitness,30
2021-03-18 22:44:40,positive,fitness,60
2021-02-26 15:12:14,positive,fitness,50
2021-01-03 06:35:41,negative,fitness,15
2020-10-22 13:13:06,positive,fitness,70
2021-05-20 00:09:55,positive,fitness,70
2021-05-28 07:49:40,positive,fitness,65
2020-08-29 13:12:02,positive,fitness,30
2020-12-11 03:05:17,positive,fitness,70
2020-12-15 10:22:42,negative,fitness,10
2020-08-30 09:17:45,negative,fitness,0
2020-09-05 06:03:27,positive,fitness,60
2021-01-04 15:46:57,positive,fitness,30
2020-08-26 07:16:20,negative,fitness,0
2020-12-27 07:54:43,negative,fitness,0
2021-03-21 15:25:45,positive,fitness,65
2021-04-22 12:26:35,neutral,fitness,35
2021-05-30 12:23:39,positive,fitness,30
2020-07-13 22:16:36,positive,studying,65
2020-11-08 12:12:54,positive,studying,75
2021-01-29 04:53:04,neutral,studying,20
2021-04-23 21:19:11,positive,studying,65
2021-03-10 03:52:32,positive,studying,70
2021-06-01 14:32:36,positive,studying,72
2020-10-24 12:58:51,positive,studying,72
2020-07-25 16:07:52,negative,studying,0
2021-04-21 04:32:54,positive,studying,72
2020-11-18 03:02:58,positive,studying,72
2020-08-10 15:15:33,positive,studying,65
2020-11-03 07:44:30,negative,studying,5
2020-08-22 10:54:21,negative,studying,5
2020-09-04 18:36:05,negative,studying,0
2021-04-10 17:40:46,positive,studying,50
2021-03-05 16:20:27,positive,studying,50
2020-08-18 18:02:54,negative,studying,0
2020-10-20 08:45:47,positive,studying,65
2021-05-26 19:35:14,negative,studying,12
2020-09-28 21:42:28,neutral,studying,20
2020-07-08 18:05:45,negative,studying,0
2021-05-07 00:19:34,negative,studying,10
2021-01-16 02:59:00,positive,studying,72
2020-11-12 15:01:14,negative,studying,12
2020-12-18 08:20:35,positive,studying,45
2021-03-06 09:13:40,neutral,studying,20
2020-10-22 10:18:35,negative,studying,10
2020-10-29 02:56:45,positive,studying,72
2021-04-19 00:50:48,positive,studying,45
2020-11-10 04:08:11,positive,studying,65
2021-06-05 14:37:23,positive,studying,70
2021-01-10 17:01:24,positive,studying,75
2021-02-21 02:25:26,positive,studying,50
2020-09-22 16:07:56,neutral,studying,20
2020-08-20 03:13:15,positive,studying,70
2020-12-13 07:42:25,neutral,studying,35
2021-03-09 05:03:16,positive,studying,65
2020-10-12 01:30:21,positive,studying,75
2021-02-26 06:56:33,neutral,studying,35
2020-12-04 04:09:52,positive,soccer,65
2021-04-11 17:31:28,negative,soccer,10
2020-10-10 04:52:25,negative,soccer,0
2020-10-05 23:00:17,positive,soccer,75
2020-12-24 07:48:01,negative,soccer,0
2021-03-17 03:40:04,positive,soccer,75
2021-06-14 05:55:41,neutral,soccer,20
2021-01-03 19:38:25,neutral,soccer,35
2020-08-10 20:51:03,positive,soccer,60
2020-08-03 06:54:39,negative,soccer,15
2021-03-25 22:19:51,positive,soccer,50
2021-01-19 11:37:32,negative,soccer,12
2021-02-18 22:25:53,negative,soccer,0
2020-09-21 06:51:48,negative,soccer,15
2021-03-05 07:14:53,neutral,soccer,20
2020-08-14 09:17:39,neutral,soccer,35
2021-03-25 23:35:09,positive,soccer,70
2021-06-08 14:14:52,positive,soccer,72
2020-07-19 01:02:20,negative,soccer,15
2021-01-06 09:29:26,positive,soccer,70
2020-08-21 20:34:22,negative,soccer,5
2021-02-05 10:09:12,neutral,soccer,35
2021-01-14 07:48:08,neutral,soccer,35
2021-03-08 09:32:04,neutral,soccer,20
2020-07-02 23:37:30,positive,soccer,70
2020-07-10 18:48:54,negative,soccer,10
2021-05-24 09:55:34,negative,soccer,15
2020-08-23 02:21:05,positive,soccer,60
2020-12-25 23:57:15,negative,soccer,12
2020-12-07 16:50:26,positive,soccer,70
2021-03-06 11:20:08,neutral,soccer,20
2020-11-14 03:54:35,negative,soccer,12
2021-05-05 14:32:53,positive,soccer,45
2021-05-18 06:06:35,positive,food,72
2021-03-18 23:39:24,positive,food,65
2020-08-07 11:24:55,negative,food,10
2021-04-20 23:54:02,negative,food,12
2021-04-18 15:16:24,neutral,food,35
2020-07-30 23:20:06,positive,food,75
2020-07-31 19:32:20,positive,food,65
2020-12-25 23:04:34,neutral,food,35
2020-08-13 13:50:23,positive,food,30
2020-08-11 21:48:30,positive,food,72
2020-07-07 09:55:09,positive,food,45
2021-02-27 17:53:41,positive,food,70
2020-12-24 14:39:27,neutral,food,35
2021-03-16 15:07:27,positive,healthy eating,70
2021-04-01 15:03:05,positive,healthy eating,72
2020-08-24 11:13:33,positive,healthy eating,65
2020-11-02 14:39:24,negative,healthy eating,10
2020-09-25 00:33:29,positive,healthy eating,70
2021-04-14 19:54:53,positive,healthy eating,50
2021-02-25 21:50:25,positive,healthy eating,75
2021-04-29 20:17:00,positive,healthy eating,70
2021-02-27 02:35:48,negative,healthy eating,5
2021-05-07 20:34:30,positive,healthy eating,30
2020-08-12 00:44:51,neutral,cooking,35
2021-04-22 06:38:38,positive,cooking,50
2021-03-05 08:03:51,negative,cooking,5
2020-08-07 07:54:56,positive,cooking,70
2020-12-12 19:16:35,positive,cooking,65
2020-08-07 01:58:23,negative,cooking,15
2021-04-30 15:43:34,positive,cooking,30
2020-10-01 19:54:03,positive,travel,72
2021-01-27 16:43:34,positive,travel,75
2020-07-30 06:28:27,positive,travel,70
2020-11-02 12:42:05,neutral,travel,20
2021-03-17 22:26:39,neutral,travel,35
2020-08-01 23:53:00,positive,travel,70
2020-12-29 13:13:04,negative,travel,12
2021-04-22 01:00:47,negative,travel,10
2020-10-24 05:06:16,negative,travel,12
2021-01-05 08:27:11,positive,travel,70
2020-09-05 10:12:02,positive,travel,70
2021-03-09 00:17:20,positive,travel,65
2021-02-14 01:04:25,positive,travel,60
2021-05-19 03:40:07,positive,travel,30
2021-01-19 15:54:59,negative,travel,12
2020-11-12 05:06:59,positive,travel,45
2021-05-23 02:09:54,positive,travel,65
2021-03-30 19:16:22,positive,science,75
2020-10-26 18:37:28,negative,science,15
2021-04-12 06:10:09,positive,science,70
2021-03-16 12:13:51,positive,science,65
2020-09-02 09:24:13,negative,science,12
2020-08-13 02:20:46,positive,science,70
2021-01-13 01:37:36,negative,science,0
2021-05-11 13:10:33,positive,science,60
2021-02-19 18:13:35,positive,science,65
2020-10-23 03:15:02,neutral,science,35
2020-10-04 02:15:08,neutral,science,20
2021-03-17 08:26:41,positive,science,70
2020-12-25 10:31:45,positive,science,45
2021-05-29 15:55:52,positive,science,50
2021-03-28 05:20:29,positive,science,70
2021-01-22 16:21:24,neutral,science,20
2021-03-15 02:35:48,positive,science,72
2021-02-08 03:45:56,positive,science,30
2020-08-24 21:16:24,negative,tennis,15
2020-07-23 08:20:52,positive,tennis,70
2020-08-26 15:21:35,negative,tennis,15
2021-01-31 21:38:23,positive,tennis,75
2021-02-02 06:46:40,negative,tennis,10
2021-05-22 10:31:20,negative,tennis,10
2020-08-19 15:06:13,positive,tennis,60
2020-06-29 09:35:30,negative,tennis,12
2021-04-22 17:08:47,positive,tennis,45
2020-08-24 19:59:59,positive,tennis,75
2021-05-29 01:29:18,positive,tennis,75
2020-11-12 16:52:06,positive,tennis,72
2021-01-16 07:08:47,negative,tennis,15
2020-10-24 20:38:03,positive,tennis,60
2021-02-02 22:25:42,negative,tennis,5
2021-01-29 19:45:43,negative,tennis,0
2020-11-05 01:28:56,positive,tennis,72
2020-09-06 23:31:42,negative,tennis,0
2020-08-10 12:05:13,negative,tennis,5
2020-08-31 08:57:37,negative,tennis,5
2021-04-03 07:30:12,neutral,tennis,35
2020-09-27 10:11:39,negative,tennis,5
2020-08-14 02:58:31,positive,tennis,50
2021-02-07 00:10:20,positive,tennis,72
2020-09-10 03:16:15,neutral,tennis,20
2020-10-31 21:52:24,positive,tennis,50
2020-07-19 07:52:20,negative,tennis,0
2020-09-29 23:54:42,negative,tennis,10
2020-07-29 21:56:43,positive,tennis,65
2020-07-25 09:05:53,neutral,tennis,35
2020-09-06 12:24:38,negative,tennis,10
2020-12-19 07:44:12,positive,tennis,60
2020-11-28 01:04:33,neutral,tennis,35
2021-05-07 07:19:08,positive,tennis,72
2020-10-08 00:42:07,positive,food,60
2021-01-23 04:57:50,positive,food,70
2021-04-07 02:55:19,negative,food,10
2020-12-13 14:38:59,positive,food,50
2020-11-08 13:01:15,negative,food,15
2020-10-22 20:16:57,positive,food,60
2021-05-24 05:20:12,positive,food,65
2021-05-18 18:30:22,positive,food,30
2021-01-21 01:11:29,positive,food,75
2021-03-16 02:51:04,positive,food,70
2020-12-06 03:59:53,neutral,food,35
2021-06-10 11:04:43,negative,food,12
2020-08-21 11:53:22,positive,food,50
2020-08-28 01:06:27,positive,food,70
2020-10-13 11:16:38,positive,food,65
2020-11-12 22:44:46,negative,food,5
2020-11-20 21:41:29,positive,food,65
2020-10-31 00:03:35,negative,food,10
2020-12-31 10:25:15,negative,food,15
2021-05-26 13:12:03,negative,food,15
2021-03-15 07:28:57,negative,food,10
2021-05-14 06:05:56,positive,food,45
2020-12-12 12:45:58,positive,science,72
2020-07-18 13:54:17,positive,science,70
2020-11-30 23:05:50,negative,science,5
2020-08-19 06:43:09,positive,science,30
2020-12-05 22:45:26,neutral,science,20
2021-06-14 20:56:06,positive,science,45
2021-05-27 15:18:49,positive,science,70
2021-03-12 15:43:58,positive,science,70
2020-12-20 02:52:24,neutral,science,35
2020-08-06 01:51:12,neutral,science,20
2020-08-13 09:12:02,positive,science,45
2020-07-01 19:27:20,positive,science,50
2020-09-01 17:51:04,positive,science,50
2021-03-27 23:56:37,positive,science,75
2020-06-20 15:44:05,negative,science,5
2021-04-07 13:09:30,negative,science,12
2020-07-12 09:06:47,positive,science,60
2021-04-22 02:50:42,positive,science,70
2020-07-12 07:23:37,negative,science,15
2020-09-06 11:31:40,positive,science,70
2020-08-17 11:40:23,positive,science,60
2020-08-11 00:28:22,negative,science,12
2021-05-18 10:36:20,positive,science,72
2021-04-13 18:14:52,negative,science,0
2020-07-21 07:05:40,positive,science,75
2020-10-21 10:35:28,positive,science,65
2020-12-22 08:42:27,positive,science,65
2021-05-16 19:25:26,positive,science,30
2020-10-01 20:33:15,negative,science,12
2021-03-06 13:47:55,positive,science,75
2021-02-23 13:32:07,negative,science,0
2021-05-13 13:40:03,positive,science,45
2020-11-02 09:02:08,negative,science,12
2020-12-13 20:22:08,positive,science,72
2020-11-16 10:31:00,negative,science,5
2020-06-26 16:06:38,positive,science,72
2021-03-27 08:06:53,positive,culture,65
2020-12-20 00:54:05,positive,culture,60
2021-06-05 03:22:28,negative,culture,12
2021-01-30 01:40:16,positive,culture,70
2021-02-13 14:50:59,positive,culture,50
2021-01-11 21:52:02,positive,culture,72
2020-10-09 13:15:26,positive,culture,70
2020-12-04 09:33:51,negative,culture,5
2020-11-30 15:18:55,positive,culture,70
2020-08-03 17:54:20,neutral,culture,35
2021-01-27 19:55:35,positive,culture,50
2020-09-26 09:33:52,negative,culture,5
2021-05-24 08:36:37,negative,culture,0
2020-06-20 03:41:50,positive,culture,70
2020-09-13 15:14:22,positive,culture,45
2021-05-25 13:08:25,positive,culture,45
2020-09-21 23:59:20,positive,culture,65
2021-02-21 07:13:10,positive,culture,50
2020-12-29 05:01:58,negative,culture,15
2020-11-15 00:19:32,positive,culture,45
2020-11-01 12:59:00,negative,culture,5
2021-04-10 18:37:20,positive,culture,50
2021-04-29 10:39:46,positive,culture,75
2020-06-18 22:52:36,positive,culture,30
2021-04-18 03:14:26,positive,dogs,75
2020-08-07 15:11:32,positive,dogs,60
2021-01-03 02:45:40,neutral,dogs,35
2020-10-17 06:30:29,positive,dogs,45
2021-06-04 07:30:32,neutral,dogs,20
2020-07-16 08:12:42,negative,dogs,10
2021-03-03 06:24:49,positive,dogs,50
2021-01-14 14:01:25,positive,dogs,50
2020-09-27 15:10:05,negative,dogs,5
2020-11-11 00:39:32,negative,dogs,15
2020-12-17 14:48:47,neutral,dogs,20
2020-11-25 03:55:44,negative,dogs,0
2020-12-13 09:12:54,positive,dogs,50
2021-03-27 00:17:29,negative,dogs,0
2020-11-14 09:57:11,negative,dogs,10
2020-12-02 00:28:00,positive,dogs,65
2020-12-15 09:44:39,negative,dogs,0
2021-04-16 09:23:36,positive,dogs,60
2020-12-24 12:33:21,negative,dogs,10
2020-08-06 21:38:11,negative,dogs,15
2020-11-04 03:22:47,positive,dogs,70
2021-03-08 02:47:51,negative,dogs,0
2020-07-05 16:33:01,neutral,dogs,20
2021-01-31 01:16:34,positive,dogs,70
2021-05-26 16:11:20,positive,dogs,70
2020-09-11 22:05:07,positive,dogs,60
2021-02-08 15:08:22,negative,dogs,10
2020-08-19 12:28:58,positive,cooking,72
2020-10-22 02:42:36,positive,cooking,72
2021-06-17 03:09:15,positive,cooking,70
2020-09-30 15:36:46,neutral,cooking,20
2020-09-11 09:55:47,positive,cooking,72
2021-02-13 01:06:14,negative,cooking,0
2021-01-16 23:32:43,positive,cooking,60
2020-11-19 16:10:26,negative,cooking,10
2021-01-27 22:35:00,positive,cooking,72
2020-08-24 05:00:36,positive,cooking,70
2020-12-03 03:46:44,negative,cooking,0
2020-12-20 18:32:04,positive,cooking,50
2020-07-05 06:42:18,negative,cooking,5
2021-05-19 17:10:00,positive,cooking,72
2020-07-30 17:11:01,negative,cooking,0
2021-06-14 14:39:45,positive,cooking,30
2020-07-29 18:06:49,negative,cooking,5
2021-02-26 11:03:01,negative,cooking,15
2020-12-24 02:45:09,positive,cooking,45
2021-03-18 12:47:22,positive,cooking,45
2021-04-01 09:33:55,negative,cooking,15
2021-04-12 17:35:41,positive,cooking,50
2020-12-31 17:46:03,positive,cooking,65
2020-09-23 01:18:03,positive,cooking,30
2020-07-31 14:04:00,positive,cooking,30
2020-10-20 06:48:04,positive,cooking,65
2020-07-01 20:34:37,negative,cooking,0
2021-04-02 14:54:31,positive,cooking,60
2020-10-05 03:35:27,negative,cooking,0
2021-01-26 20:28:13,positive,cooking,50
2020-12-08 05:08:49,positive,cooking,70
2020-11-15 19:59:29,positive,cooking,70
2020-10-11 00:38:48,negative,cooking,12
2021-02-16 02:02:46,neutral,cooking,35
2021-05-28 10:39:18,negative,cooking,15
2021-02-19 08:16:56,neutral,cooking,20
2021-06-10 14:04:32,neutral,healthy eating,35
2021-04-04 21:23:08,negative,healthy eating,12
2020-11-22 02:54:28,positive,healthy eating,60
2021-03-25 09:32:26,negative,healthy eating,5
2021-04-16 01:28:35,negative,healthy eating,12
2020-10-22 06:11:55,positive,healthy eating,70
2020-07-14 13:24:07,negative,healthy eating,5
2020-11-18 16:01:59,positive,healthy eating,50
2020-12-10 06:33:22,neutral,healthy eating,35
2020-12-20 15:00:15,positive,healthy eating,70
2020-08-01 10:37:23,neutral,healthy eating,35
2021-01-18 18:46:44,positive,healthy eating,70
2021-06-06 17:12:21,positive,healthy eating,70
2020-10-09 14:08:47,negative,healthy eating,15
2020-10-27 20:27:41,neutral,healthy eating,20
2021-05-07 13:10:57,positive,healthy eating,70
2021-02-04 12:43:48,positive,healthy eating,45
2021-05-24 19:00:21,negative,healthy eating,0
2021-04-30 07:05:17,positive,healthy eating,70
2021-02-13 02:38:39,positive,healthy eating,30
2020-11-01 05:31:35,negative,healthy eating,15
2021-01-12 19:42:29,negative,dogs,15
2020-07-05 08:31:19,negative,dogs,10
2021-04-24 03:30:22,negative,dogs,5
2020-09-30 21:04:29,negative,dogs,5
2020-08-17 18:45:43,positive,dogs,60
2020-09-03 22:52:33,positive,dogs,72
2021-04-25 05:28:03,negative,dogs,15
2020-07-09 06:25:16,positive,dogs,70
2020-10-15 20:22:22,negative,dogs,5
2020-07-05 18:35:19,neutral,dogs,20
2021-01-19 11:14:52,negative,dogs,12
2020-11-19 12:19:21,positive,dogs,30
2021-03-18 11:38:33,negative,dogs,0
2020-09-21 06:20:02,positive,dogs,65
2021-06-04 17:46:24,negative,dogs,15
2020-08-23 03:53:18,negative,dogs,12
2021-04-14 18:51:16,neutral,dogs,35
2021-02-27 18:27:45,negative,dogs,0
2020-08-18 04:37:48,positive,dogs,60
2020-08-03 11:02:24,positive,education,70
2021-02-12 10:55:58,positive,education,50
2021-05-15 04:04:23,neutral,education,20
2020-09-07 22:19:43,neutral,education,20
2020-07-02 02:51:35,neutral,education,35
2020-08-23 00:03:55,neutral,education,20
2021-06-17 04:26:54,positive,education,70
2021-03-10 08:52:02,neutral,education,35
2021-05-17 21:59:19,positive,education,70
2021-03-21 22:58:11,positive,education,70
2021-05-03 00:49:55,positive,education,30
2020-12-04 03:07:49,positive,education,75
2021-03-31 17:20:07,neutral,education,20
2020-10-30 03:11:12,positive,education,70
2020-12-22 06:02:02,positive,education,70
2021-04-29 11:46:22,positive,education,72
2020-10-22 14:52:44,negative,education,5
2020-10-23 15:01:53,positive,education,75
2020-10-10 08:58:18,positive,education,60
2020-10-07 22:53:27,positive,education,50
2021-03-13 04:54:56,negative,education,10
2021-03-29 12:14:54,negative,fitness,15
2021-01-16 16:37:50,negative,fitness,12
2021-02-26 06:04:44,positive,fitness,70
2021-02-19 05:23:57,neutral,fitness,20
2021-03-24 22:20:45,neutral,fitness,20
2021-01-13 09:48:00,negative,fitness,0
2021-04-24 09:28:03,negative,fitness,0
2021-05-16 17:52:16,negative,fitness,12
2020-11-07 09:22:09,negative,fitness,10
2020-09-29 06:51:01,positive,fitness,60
2021-01-23 00:58:50,neutral,fitness,20
2020-07-08 05:04:21,positive,fitness,65
2020-07-04 10:20:38,positive,fitness,30
2020-06-25 03:22:32,positive,fitness,50
2020-07-08 15:50:37,negative,fitness,15
2021-04-19 09:35:49,negative,fitness,10
2021-01-15 15:40:05,negative,fitness,5
2020-10-09 11:06:25,positive,fitness,45
2021-01-26 23:34:50,positive,fitness,60
2021-02-11 15:30:42,negative,fitness,12
2020-09-08 22:26:40,positive,fitness,60
2020-09-25 13:38:43,positive,soccer,30
2020-07-10 09:59:11,positive,soccer,70
2020-08-30 11:26:53,negative,soccer,15
2021-02-26 08:15:46,positive,soccer,70
2020-10-28 20:14:21,positive,soccer,45
2021-06-18 02:03:49,positive,soccer,75
2020-08-28 22:06:51,positive,soccer,75
2021-04-25 13:30:56,positive,soccer,70
2020-07-30 16:33:15,positive,soccer,65
2020-10-12 06:12:21,negative,soccer,0
2021-03-22 20:06:25,positive,soccer,50
2021-06-01 20:59:48,positive,soccer,70
2021-01-17 01:13:00,neutral,soccer,20
2020-12-13 21:39:45,positive,soccer,75
2021-03-05 22:23:40,negative,soccer,15
2020-10-15 02:18:10,positive,soccer,70
2021-01-20 11:14:25,neutral,soccer,35
2020-11-17 21:32:07,positive,soccer,65
2020-08-19 04:37:47,negative,soccer,15
2021-05-08 11:36:32,neutral,soccer,20
2021-02-12 15:02:11,negative,soccer,12
2020-12-28 15:43:30,negative,soccer,15
2020-09-11 15:25:57,positive,soccer,30
2020-08-07 14:29:27,positive,soccer,45
2020-09-21 12:03:47,neutral,soccer,35
2020-11-26 03:24:49,negative,technology,0
2020-12-14 15:30:44,negative,technology,5
2020-06-18 12:07:10,positive,technology,65
2020-08-29 15:12:05,negative,technology,12
2021-02-04 20:30:10,positive,technology,75
2020-12-02 02:58:07,negative,technology,0
2020-08-05 00:48:23,negative,technology,5
2021-02-25 15:10:03,positive,technology,70
2021-06-17 23:58:39,positive,technology,45
2020-09-22 12:35:16,negative,technology,5
2021-05-11 17:59:37,neutral,technology,35
2020-12-13 20:02:12,negative,technology,0
2021-02-21 23:10:26,positive,technology,30
2021-03-27 11:45:17,positive,technology,70
2020-07-21 01:03:42,negative,technology,12
2020-07-08 21:33:49,positive,technology,65
2021-06-14 14:49:53,positive,technology,72
2021-01-04 03:09:15,negative,technology,5
2020-08-17 04:06:24,positive,technology,70
2021-02-26 06:40:56,positive,technology,30
2021-05-01 07:05:23,negative,technology,0
2020-09-14 14:50:36,positive,technology,72
2021-02-24 20:02:47,positive,technology,60
2021-02-19 19:58:48,positive,technology,70
2021-04-13 03:23:42,negative,technology,10
2020-10-19 07:34:22,negative,technology,0
2021-02-28 02:19:23,positive,technology,72
2020-07-29 08:46:50,positive,technology,75
2020-09-20 06:53:45,positive,technology,72
2020-12-24 21:09:18,positive,technology,50
2020-07-21 00:37:40,negative,fitness,10
2021-01-31 12:07:00,positive,fitness,65
2021-02-25 13:27:56,positive,fitness,50
2021-06-11 09:30:44,positive,fitness,65
2020-12-14 22:12:54,positive,fitness,50
2021-01-30 00:12:09,positive,fitness,75
2021-02-27 09:55:35,negative,fitness,15
2020-12-08 23:51:56,neutral,culture,35
2020-09-02 04:27:09,positive,culture,65
2021-01-06 08:37:39,positive,culture,70
2021-05-22 22:13:09,positive,culture,65
2020-07-04 07:22:17,positive,culture,70
2021-06-11 08:42:45,negative,fitness,5
2021-01-31 17:53:50,positive,fitness,72
2020-12-20 18:08:07,negative,fitness,5
2020-09-15 22:06:37,positive,fitness,45
2020-09-24 08:28:56,positive,fitness,30
2020-12-31 10:36:29,positive,fitness,45
2021-02-11 20:24:42,negative,fitness,15
2020-11-27 20:43:49,negative,fitness,15
2021-05-26 11:36:15,negative,fitness,0
2021-03-28 00:55:56,positive,fitness,70
2021-02-13 18:15:43,positive,fitness,70
2020-06-29 21:47:35,positive,fitness,75
2020-09-10 07:27:54,positive,fitness,65
2021-03-10 22:52:42,positive,fitness,30
2020-12-29 00:44:21,neutral,fitness,35
2020-09-30 10:20:50,neutral,fitness,35
2021-02-11 16:59:55,positive,fitness,30
2021-04-22 21:10:09,positive,fitness,50
2020-12-28 13:01:08,positive,fitness,75
2021-04-26 04:36:22,positive,fitness,70
2020-08-20 15:19:48,positive,fitness,50
2020-09-20 19:04:23,positive,fitness,75
2020-12-16 12:39:12,positive,fitness,60
2020-09-06 05:25:20,negative,fitness,15
2020-10-20 05:50:07,negative,fitness,10
2020-11-03 15:01:21,negative,fitness,5
2021-03-29 00:49:34,positive,fitness,72
2021-04-05 12:05:55,positive,fitness,50
2020-12-01 05:11:37,positive,fitness,30
2020-06-24 09:00:41,neutral,fitness,35
2020-12-01 04:02:44,positive,fitness,70
2020-07-16 15:12:56,negative,fitness,5
2020-09-01 19:13:50,positive,fitness,45
2020-10-05 06:50:18,neutral,fitness,35
2020-08-03 15:29:32,negative,science,15
2021-04-24 10:08:08,negative,science,5
2021-03-10 12:23:26,negative,science,0
2020-07-26 00:46:26,positive,science,70
2021-04-07 00:16:07,positive,science,60
2021-03-20 06:07:31,negative,science,5
2021-05-14 04:33:10,positive,science,70
2020-09-07 07:40:44,negative,science,15
2020-12-08 21:47:57,negative,science,0
2020-12-06 18:52:32,negative,science,0
2020-10-02 02:09:40,positive,science,65
2021-06-12 01:21:32,positive,science,60
2021-06-16 22:43:43,positive,science,72
2020-09-15 22:18:32,positive,science,30
2020-06-26 23:55:37,negative,science,10
2020-10-21 17:32:30,negative,science,15
2021-01-09 00:56:34,positive,science,60
2020-10-10 20:22:06,negative,science,15
2021-06-09 04:54:31,positive,science,30
2021-01-04 02:32:13,positive,science,30
2021-02-19 11:37:22,positive,science,30
2020-07-22 03:37:30,negative,science,10
2021-03-14 01:53:38,positive,science,75
2021-03-18 04:12:40,positive,science,72
2020-09-24 18:01:53,negative,science,12
2020-08-15 14:30:32,positive,science,30
2021-02-06 19:42:20,positive,science,60
2021-03-08 22:00:03,positive,science,75
2020-12-23 11:42:37,positive,science,60
2020-11-02 03:17:32,positive,science,75
2020-10-05 23:15:05,negative,science,0
2021-02-02 15:44:05,positive,studying,45
2021-04-20 21:01:35,positive,studying,65
2020-08-04 22:06:36,positive,studying,50
2021-03-09 11:08:59,negative,studying,15
2020-08-17 13:01:02,positive,studying,45
2021-02-02 21:13:33,neutral,studying,35
2021-04-07 05:51:59,negative,studying,0
2020-08-29 20:23:29,positive,studying,70
2021-05-12 15:11:06,negative,studying,10
2020-10-23 15:01:09,positive,studying,50
2021-03-12 08:03:36,neutral,studying,20
2021-05-31 17:47:06,positive,studying,72
2020-12-28 11:32:40,negative,studying,12
2020-12-06 18:30:46,negative,studying,5
2020-09-06 06:54:43,positive,studying,30
2021-02-18 00:39:36,positive,studying,45
2020-06-23 11:41:56,positive,studying,70
2020-10-25 11:50:36,negative,studying,15
2020-07-16 18:02:19,neutral,studying,20
2020-12-27 12:39:57,negative,studying,15
2021-01-01 12:20:42,positive,studying,50
2021-06-12 20:23:10,negative,studying,5
2020-07-06 16:52:32,positive,studying,45
2021-01-25 23:38:59,negative,studying,0
2020-08-30 03:20:09,negative,studying,0
2020-09-24 22:19:33,negative,studying,12
2020-12-27 17:32:46,neutral,studying,35
2020-08-07 04:08:19,negative,studying,5
2021-02-21 17:49:28,negative,studying,0
2020-10-06 01:28:23,negative,studying,10
2020-09-18 04:44:32,positive,studying,70
2020-08-11 05:20:56,negative,studying,5
2021-06-03 18:36:49,positive,dogs,72
2020-12-25 17:49:13,positive,dogs,75
2020-07-27 23:03:22,negative,dogs,10
2021-05-07 12:06:31,negative,dogs,0
2020-07-26 11:30:34,positive,dogs,50
2021-01-17 11:53:12,negative,dogs,5
2020-07-04 22:48:39,positive,dogs,60
2021-02-15 00:40:39,neutral,dogs,35
2021-04-16 21:27:12,positive,dogs,72
2020-10-26 08:21:33,positive,dogs,65
2020-07-18 07:49:02,negative,dogs,10
2021-06-15 02:14:55,positive,dogs,70
2020-10-12 18:33:11,positive,dogs,45
2020-11-28 23:29:29,positive,dogs,70
2021-04-18 01:29:24,neutral,dogs,20
2021-04-27 07:00:04,negative,dogs,5
2020-07-26 02:53:15,positive,dogs,30
2020-07-20 03:53:24,positive,dogs,75
2021-02-03 06:55:07,positive,dogs,65
2021-04-26 08:27:23,positive,dogs,75
2020-11-06 21:06:33,negative,dogs,12
2021-04-23 14:55:50,positive,dogs,50
2020-12-24 15:15:46,positive,dogs,72
2020-07-21 11:41:15,negative,dogs,15
2021-04-12 12:05:52,negative,dogs,15
2021-04-11 21:12:00,positive,dogs,60
2021-03-17 03:53:37,negative,dogs,0
2020-08-10 02:39:10,positive,dogs,50
2020-06-24 12:07:43,positive,dogs,30
2020-11-12 01:34:38,positive,dogs,65
2020-08-26 06:19:40,negative,dogs,5
2020-12-20 17:09:41,positive,dogs,45
2021-03-10 23:33:35,negative,dogs,5
2021-05-10 18:50:02,negative,dogs,0
2020-11-21 03:23:26,neutral,dogs,20
2021-01-30 19:11:27,positive,dogs,30
2021-03-28 02:24:24,negative,dogs,5
2020-08-19 10:12:17,positive,dogs,70
2021-04-15 10:32:44,negative,dogs,0
2021-05-03 22:15:30,positive,healthy eating,45
2020-09-01 05:50:13,positive,healthy eating,30
2020-10-31 08:53:34,positive,healthy eating,70
2021-03-05 11:53:15,negative,healthy eating,10
2020-11-16 01:35:30,negative,healthy eating,0
2021-06-13 08:58:09,negative,healthy eating,5
2020-09-05 00:56:08,positive,healthy eating,45
2021-02-28 07:01:06,positive,healthy eating,60
2021-06-01 12:47:11,positive,healthy eating,45
2020-09-09 23:14:21,positive,healthy eating,70
2020-09-21 22:40:41,positive,healthy eating,60
2021-06-03 14:24:48,positive,healthy eating,30
2021-04-17 02:41:21,negative,healthy eating,15
2020-08-03 01:46:04,positive,healthy eating,45
2020-09-02 21:07:06,neutral,healthy eating,35
2020-09-08 00:32:25,positive,healthy eating,72
2020-11-11 12:47:04,neutral,education,35
2020-09-08 16:45:08,negative,education,0
2021-03-08 15:14:13,negative,education,15
2021-01-12 18:03:07,negative,education,10
2020-12-09 07:18:15,negative,education,12
